DATA COMPETÊNCIA,DATA CAIXA,DESCRIÇÃO,VALOR,CONTA,POTE,CATEGORIA,SUBCATEGORIA,OBSERVAÇÃO,PARCELAS,N PARCELA,NATUREZA,AUTOMÁTICO
2024-02-20,2024-02-20,PIX TRANSF JOSE MI20/02,-2000.0,ITAÚ,Empréstimos,Fundo Rafael,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-17,PERS BLACK 3601-4817,6976.91,CC ITAU BLACK,Empréstimos,Encontro de contas Cartão,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF HARMONI19/02,4795.0,ITAÚ,Empréstimos,Fundo Rafael,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF HARMONI17/02,3050.0,ITAÚ,Empréstimos,Fundo Rafael,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF FABIO V19/02,2000.0,ITAÚ,Receitas,Kites,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF Kellyss17/02,200.0,ITAÚ,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,Transfe PixRem: Rafael Bezerra de Abr 19/02,5450.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,Parc Cred PessContr 471030195 Parc 014/048,-5509.65,Bradesco,Empréstimos,Capital Giro Bradesco,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF Fabian 19/02,-108.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF Rafael 19/02,-132.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF Maria J19/02,-150.0,ITAÚ,Despesas Básicas,Despesas Casa,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX QRS NUCLEO NATA19/02,-194.5,ITAÚ,Doação,UDV,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF Deyvson17/02 ( AULAS SURF INGRID ),-200.0,ITAÚ,Doação,Doação,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF Kellyss17/02,-200.0,ITAÚ,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF MARCELO19/02,-200.0,ITAÚ,Desenvolvimento Pessoal,Cursos e Consultorias,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF BARBARA19/02,-400.0,ITAÚ,Investimentos,Dharma,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX QRS WISE BRASIL19/02,-1361.82,ITAÚ,Despesas Básicas,Compras Eletrônico,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PIX TRANSF RAFAEL 19/02,-5450.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-19,2024-02-19,PERS BLACK 3601-4817,-6976.91,ITAÚ,Empréstimos,Encontro de contas Cartão,,,1,1,VARIÁVEL,NÃO
2024-02-18,2024-03-05,FERNANDO H JULIO,-3.99,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-18,2024-03-05,CAFE DA PRACA,-8.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-18,2024-03-05,ANCAR NORDESTE ESTACIO,-16.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-18,2024-03-05,MV - NATAL SHOPPING,-17.79,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-18,2024-03-05,FERNANDO H JULIO,-37.98,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-18,2024-03-05,RACHIDS KEBAB,-45.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-18,2024-03-05,CAMAROES NATAL SHOPPIN,-47.46,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-17,2024-03-17,Botoclinic N*botoclini,-199.0,CC ITAU BLACK,Despesas Básicas,Cuidado Pessoal,,,1,1,VARIÁVEL,NÃO
2024-02-17,2024-03-17,Botoclinic N*botoclini,-199.0,CC ITAU BLACK,Despesas Básicas,Cuidado Pessoal,,,1,1,VARIÁVEL,NÃO
2024-02-17,2024-03-17,Botoclinic N*botoclini,-199.0,CC ITAU BLACK,Despesas Básicas,Cuidado Pessoal,,,1,1,VARIÁVEL,NÃO
2024-02-17,2024-03-05,NORDESTAO CID JARDIM,-9.55,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-17,2024-03-05,MP*ACESSORIOSGR,-18.0,CC Bradesco,Descobrir,Descobrir,,1,1,1,VARIÁVEL,NÃO
2024-02-17,2024-03-05,PADARIA DOCE PORTUGAL,-32.21,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-16,2024-02-16,Pix Recebido de Banco Inter SA,1041.79,C6,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2024-02-16,2024-02-16,Pix Enviado para Maria Rayssa,-150.0,C6,Despesas Básicas,Despesas Casa,,,1,1,VARIÁVEL,NÃO
2024-02-16,2024-02-16,Pix Enviado para Dennis Lorenski,-196.76,C6,Despesas Básicas,Folha,,,1,1,VARIÁVEL,NÃO
2024-02-16,2024-02-16,Pix Enviado para Fabian Silva,-245.0,C6,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-16,2024-02-16,Pix Enviado para JN SERVICOS,-450.0,C6,Investimentos,Malca,,,1,1,VARIÁVEL,NÃO
2024-02-16,2024-02-16,PIX TRANSF Fabian 16/02,-530.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-16,2024-02-16,PIX TRANSF ADRIANO16/02 ( PEDREIRO MURO + CX D'AGUA,-719.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-16,2024-03-05,CENTRAL DO COCO,-9.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-16,2024-03-05,DOCE PORTUGAL PRAIA,-26.46,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-15,2024-02-15,Tarifa Bancaria,-77.0,Bradesco,Despesas Básicas,Despesas Bancárias,,,1,1,VARIÁVEL,NÃO
2024-02-15,2024-02-15,PIX QRS WISE BRASIL15/02,-109.0,ITAÚ,Despesas Básicas,Compras Eletrônico,,,1,1,VARIÁVEL,NÃO
2024-02-15,2024-03-05,PAGUE MENOS 852,-15.3,CC Bradesco,Despesas Básicas,Saúde,,1,1,1,VARIÁVEL,NÃO
2024-02-15,2024-03-05,RESTAURANTE PINGA FOGO,-61.43,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-14,2024-02-14,Pix Enviado Para Veronica Rodrigues ( meio saco de cimento ),-24.0,C6,Investimentos,Malca,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-12-07,COMPRA EM MP*3 PRODUTOS,-25.88,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,10,10,VARIÁVEL,NÃO
2024-02-14,2024-11-07,COMPRA EM MP*3 PRODUTOS,-25.88,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,10,9,VARIÁVEL,NÃO
2024-02-14,2024-10-07,COMPRA EM MP*3 PRODUTOS,-25.88,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,10,8,VARIÁVEL,NÃO
2024-02-14,2024-09-07,COMPRA EM MP*3 PRODUTOS,-25.88,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,10,7,VARIÁVEL,NÃO
2024-02-14,2024-08-07,COMPRA EM MP*3 PRODUTOS,-25.88,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,10,6,VARIÁVEL,NÃO
2024-02-14,2024-07-07,COMPRA EM MP*3 PRODUTOS,-25.88,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,10,5,VARIÁVEL,NÃO
2024-02-14,2024-06-07,COMPRA EM MP*3 PRODUTOS,-25.88,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,10,4,VARIÁVEL,NÃO
2024-02-14,2024-05-07,COMPRA EM MP*3 PRODUTOS,-25.88,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,10,3,VARIÁVEL,NÃO
2024-02-14,2024-04-07,COMPRA EM MP*3 PRODUTOS,-25.88,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,10,2,VARIÁVEL,NÃO
2024-02-14,2024-03-07,COMPRA EM MP*3 PRODUTOS,-25.88,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,10,1,VARIÁVEL,NÃO
2024-02-14,2024-03-07,Compra em MERCADOLIVRE*3PRODUTOS,-169.02,CC MPAGO,Despesas Básicas,Cuidado Pessoal,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-02-14,Pix Enviado Para Marli Ana Lorenski,-2398.76,C6,Despesas Básicas,Folha,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-02-14,PIX TRANSF HARMONI10/02,2500.0,ITAÚ,Empréstimos,Fundo Rafael,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-02-14,PIX TRANSF Rodrigo14/02,360.0,ITAÚ,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-02-14,PIX TRANSF FERNAND12/02,343.53,ITAÚ,Doação,Doação,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-02-14,PIX QRS Marcelo de 13/02,-15.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-02-14,"ON US$ 10,15",-53.56,ITAÚ,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-02-14,PIX TRANSF DENNIS 10/02 ( 2 sacos cimento obra ),-76.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-02-14,INT CAERN 011650591,-177.47,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-02-14,PIX TRANSF CARLOS 11/02,-320.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-02-14,AUTOPERSONNALITE,-2005.21,ITAÚ,Empréstimos,Capital Giro Mercedes,,,1,1,VARIÁVEL,NÃO
2024-02-14,2024-03-05,HSH NATAL,-50.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-14,2024-03-05,EASYCLEAN NATAL,-89.53,CC Bradesco,Investimentos,RA Mall,,1,1,1,VARIÁVEL,NÃO
2024-02-14,2024-03-05,PG *TON PIZZARIA PAU,-146.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-13,2024-03-07,COMPRA EM FACEBOOK,-23.74,CC MPAGO,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2024-02-12,2024-02-12,Pix Recebido de Banco Inter SA,2422.76,C6,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2024-02-12,2024-03-17,Acessoriosgr,-50.0,CC ITAU BLACK,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2024-02-12,2024-03-07,Compra em F|CEBOOY HTFXTLF4H2,-250.6,CC MPAGO,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2024-02-10,2024-04-05,MATERIAL DE CONSTRUC01/02,-180.5,CC Bradesco,Empréstimos,RA Mall,,2,2,1,VARIÁVEL,NÃO
2024-02-10,2024-03-05,MATERIAL DE CONSTRUC01/02,-180.5,CC Bradesco,Empréstimos,RA Mall,,2,1,1,VARIÁVEL,NÃO
2024-02-09,2024-02-09,PIX TRANSF Ingrid 09/02,300.0,ITAÚ,Doação,Doação,,,1,1,VARIÁVEL,NÃO
2024-02-09,2024-02-09,PIX TRANSF Dennis 09/02,-280.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-09,2024-03-05,AUTO POSTO ROTA DO SOL,-332.05,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-08,2024-03-07,Compra em F|CEBOOY HTFXTLF4H2,-250.6,CC MPAGO,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2024-02-08,2024-02-08,OPF IOF CAMBIO,-1.4,ITAÚ,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2024-02-08,2024-02-08,PIX TRANSF Ingrid 08/02,-167.0,ITAÚ,Doação,Doação,,,1,1,VARIÁVEL,NÃO
2024-02-08,2024-02-08,PIX TRANSF FRANCIS08/02,-900.0,ITAÚ,Despesas Básicas,Saúde,,,1,1,VARIÁVEL,NÃO
2024-02-08,2024-02-08,PIX QRS MERCADOPAGO08/02,-1507.07,ITAÚ,Empréstimos,Encontro de contas Cartão,,,1,1,VARIÁVEL,NÃO
2024-02-08,2024-03-05,PARKO ESTACIONAMENTO,-6.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-08,2024-03-05,DROGARIA SANTA FE 04,-6.9,CC Bradesco,Despesas Básicas,Saúde,,1,1,1,VARIÁVEL,NÃO
2024-02-08,2024-03-05,JOLIE PATISSERIE CV,-15.18,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-08,2024-03-05,PAO PETROPOLIS,-36.88,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-08,2024-03-05,PAG*LORENAOYARALIMASA,-50.75,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-07,2024-02-07,Pix Recebido de Banco Inter SA,1200.0,C6,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2024-02-07,2024-02-07,Pix Recebido de Rafael Bezerra,280.0,C6,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-07,2024-02-07,Pagamento de fatura,1507.07,CC MPAGO,Empréstimos,Encontro de contas Cartão,,,1,1,VARIÁVEL,NÃO
2024-02-07,2024-02-07,Pix Enviado para Mayara Priscila ( Fabian ) ,-100.0,C6,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-07,2024-02-07,Pix Enviado para Maria Jose Pereira ( Faxina ),-150.0,C6,Despesas Básicas,Despesas Casa,,,1,1,VARIÁVEL,NÃO
2024-02-07,2024-02-07,Pix Enviado para JN Servicos Dedetização ( Dedetização boate ),-200.0,C6,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-07,2024-02-07,Pix Enviado para Dennis Lorenski ( Damião ),-260.0,C6,Despesas Básicas,Folha,,,1,1,VARIÁVEL,NÃO
2024-02-07,2024-02-07,Transferencia PixRem: Harmonia Locacoes de 07/02,12000.0,Bradesco,Empréstimos,Fundo Rafael,,,1,1,VARIÁVEL,NÃO
2024-02-07,2024-02-07,Pix Enviado para Carlos Juarez da Silva ( Cacá Vidros ),-350.0,C6,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-07,2024-02-07,Pix Enviado para Fabian Silva,-420.0,C6,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-07,2024-02-07,"ON US$ 6,03",-31.85,ITAÚ,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2024-02-07,2024-03-05,UBER* TRIP,-7.33,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-07,2024-04-05,AGAE 01/05,-107.15,CC Bradesco,Empréstimos,RA Mall,,5,2,1,VARIÁVEL,NÃO
2024-02-07,2024-03-05,AGAE 01/05,-107.15,CC Bradesco,Empréstimos,RA Mall,,5,1,1,VARIÁVEL,NÃO
2024-02-07,2024-06-05,AGAE 01/05,-107.15,CC Bradesco,Empréstimos,RA Mall,,5,4,1,VARIÁVEL,NÃO
2024-02-07,2024-07-05,AGAE 01/05,-107.15,CC Bradesco,Empréstimos,RA Mall,,5,5,1,VARIÁVEL,NÃO
2024-02-07,2024-05-05,AGAE 01/05,-107.15,CC Bradesco,Empréstimos,RA Mall,,5,3,1,VARIÁVEL,NÃO
2023-11-07,2024-05-06,Agae 01/10,-123.47,CC Itau Master,Empréstimos,RA Mall,,,10,6,VARIÁVEL,NÃO
2023-11-07,2024-05-06,Agae 01/10,-128.85,CC Itau Master,Empréstimos,RA Mall,,,10,6,VARIÁVEL,NÃO
2024-02-06,2024-02-06,PIX TRANSF RAFAEL 06/02,8500.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-06,2024-02-06,PIX TRANSF Fabian 06/02,-108.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-06,2024-02-06,PIX TRANSF MARCIO 06/02,-400.0,ITAÚ,Despesas Básicas,Lazer,,,1,1,VARIÁVEL,NÃO
2024-02-06,2024-02-06,CARTAO PERSONNALITE,-993.54,ITAÚ,Empréstimos,Encontro de contas Cartão,,,1,1,VARIÁVEL,NÃO
2024-02-06,2024-02-06,PIX TRANSF Damiao 06/02,-4437.5,ITAÚ,Despesas Terceiros,Terceiros,,,1,1,VARIÁVEL,NÃO
2024-02-06,2024-03-05,PAG*BrazNeriSobrinho,-9.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-06,2024-03-05,EASYCLEAN NATAL,-62.11,CC Bradesco,Despesas Básicas,Despesas Casa,,1,1,1,VARIÁVEL,NÃO
2024-02-06,2024-03-05,AUTO POSTO ROTA DO SOL,-150.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-06,2024-03-05,CAMAROES RESTAURANTE L,-360.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,Pix Recebido de Banco Inter SA,1502.11,C6,Receitas,Airbnb,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,Transfe PixRem: Rafael Bezerra de Abr 03/02,800.0,Bradesco,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,Gasto c Credito,-11908.57,Bradesco,Empréstimos,Encontro de contas Cartão,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,Pix Enviado para Dennis Lorenski,-1502.11,C6,Despesas Básicas,Folha,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,PIX TRANSF RAFAEL 03/02,6000.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,PIX TRANSF JOAO VI03/02,-3.5,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,PIX TRANSF BARBOSA03/02,-5.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,PIX TRANSF BARBOSA03/02,-5.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,PIX TRANSF BARBOSA04/02,-10.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,PIX TRANSF Maria R05/02,-150.0,ITAÚ,Despesas Básicas,Despesas Casa,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,PIX TRANSF JN Serv05/02,-410.0,ITAÚ,Investimentos,Malca,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,PIX TRANSF RAFAEL 03/02,-800.0,ITAÚ,Transferência entre contas,Transferência entre contas,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,PIX TRANSF CARLOS 05/02,-5500.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-05,2024-02-05,Pagamento de Fatura,11908.57,CC Bradesco,Empréstimos,Encontro de contas Cartão,,1,1,1,VARIÁVEL,NÃO
2024-02-05,2024-03-05,BARBOSA GESTAO FINANCE,-5.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-05,2024-03-05,AGAE,-7.14,CC Bradesco,Despesas Básicas,Despesas Casa,,1,1,1,VARIÁVEL,NÃO
2024-02-05,2024-03-05,PAG*Eparking,-8.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-05,2024-03-05,NORDESTAO CID JARDIM,-74.17,CC Bradesco,Despesas Básicas,Despesas Casa,,1,1,1,VARIÁVEL,NÃO
2024-02-04,2024-03-05,HTM *Metodo PRO-M,-1.0,CC Bradesco,Despesas Básicas,Assinaturas,,1,1,1,VARIÁVEL,NÃO
2024-02-04,2024-03-05,PAG*Eparking,-15.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-04,2024-03-05,MP*CREPEMANIA,-20.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-04,2024-03-05,ACQIO*MEDEIROS PADARIA,-21.73,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-04,2024-05-05,FERREIRA COSTA 01/03,-65.8,CC Bradesco,Despesas Básicas,Despesas Casa,,3,3,1,VARIÁVEL,NÃO
2024-02-04,2024-04-05,FERREIRA COSTA 01/03,-65.8,CC Bradesco,Despesas Básicas,Despesas Casa,,3,2,1,VARIÁVEL,NÃO
2024-02-04,2024-03-05,FERREIRA COSTA 01/03,-65.8,CC Bradesco,Despesas Básicas,Despesas Casa,,3,1,1,VARIÁVEL,NÃO
2024-02-04,2024-03-05,CAMAROES RESTAURANTE L,-230.7,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2023-11-06,2024-05-06,Agae 01/10,-181.69,CC Itau Master,Empréstimos,RA Mall,,,10,6,VARIÁVEL,NÃO
2024-02-03,2024-03-05,CAFE DA PRACA,-8.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-03,2024-03-05,ANCAR NORDESTE ESTACIO,-12.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-03,2024-03-05,PAG*Eparking,-14.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-03,2024-03-05,PAG*Eparking,-15.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-03,2024-03-05,PG *TON SUBWAY,-19.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-03,2024-03-05,MV - NATAL SHOPPING,-25.7,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-03,2024-03-05,CAMAROES NATAL SHOPPIN,-49.91,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-03,2024-03-05,CAMAROES NATAL SHOPPIN,-54.38,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-03,2024-05-05,AGAE 01/05,-63.45,CC Bradesco,Empréstimos,RA Mall,,5,3,1,VARIÁVEL,NÃO
2024-02-03,2024-04-05,AGAE 01/05,-63.45,CC Bradesco,Empréstimos,RA Mall,,5,2,1,VARIÁVEL,NÃO
2024-02-03,2024-03-05,AGAE 01/05,-63.45,CC Bradesco,Empréstimos,RA Mall,,5,1,1,VARIÁVEL,NÃO
2024-02-03,2024-06-05,AGAE 01/05,-63.45,CC Bradesco,Empréstimos,RA Mall,,5,4,1,VARIÁVEL,NÃO
2024-02-03,2024-07-05,AGAE 01/05,-63.45,CC Bradesco,Empréstimos,RA Mall,,5,5,1,VARIÁVEL,NÃO
2024-02-02,2024-02-02,Iof Util Limite,-213.93,Bradesco,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-02-02,2024-02-02,"Enc Lim CreditoEncargo - 08,29%",-481.18,Bradesco,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-02-02,2024-02-02,PIX TRANSF BARBOSA02/02,-5.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-02,2024-02-02,IOF,-163.6,ITAÚ,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-02-02,2024-03-05,PAYGO*MEDEIROS PADARIA,-10.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-02,2024-03-05,PAG*Eparking,-15.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-02,2024-03-05,PAG*Eparking,-15.0,CC Bradesco,Despesas Básicas,Transporte,,1,1,1,VARIÁVEL,NÃO
2024-02-02,2024-03-05,MV - NATAL SHOPPING,-56.6,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-02,2024-03-05,CAMAROES NATAL SHOPPIN,-60.18,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-01,2024-02-17,Google Llc Gsuite_rafa,-130.76,CC ITAU BLACK,Despesas Básicas,Assinaturas,,,1,1,VARIÁVEL,NÃO
2024-02-01,2024-02-01,PIX TRANSF BARBOSA01/02,-5.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-01,2024-02-01,PIX TRANSF IVIS GI01/02,-50.0,ITAÚ,Despesas Básicas,Alimentação,,,1,1,VARIÁVEL,NÃO
2024-02-01,2024-02-01,JUROS LIMITE DA CONTA,-330.11,ITAÚ,Empréstimos,Juros Conta Corrente,,,1,1,VARIÁVEL,NÃO
2024-02-01,2024-02-01,PIX TRANSF MIDIA D01/02,-560.0,ITAÚ,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
2024-02-01,2024-03-05,PAYGO*MEDEIROS PADARIA,-20.45,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-01,2024-03-05,CONCEITOTABACARIA REVI,-30.0,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-02-01,2024-03-05,PAYGO*MEDEIROS PADARIA,-53.25,CC Bradesco,Despesas Básicas,Alimentação,,1,1,1,VARIÁVEL,NÃO
2024-01-31,2024-01-31,Pix Enviado para Graca Maria de Fernandes,-3.0,C6,Descobrir,Descobrir,,,1,1,VARIÁVEL,NÃO
2024-01-31,2024-02-07,Compra em FACEBOOK SMU5Y*38K2,-250.3,CC MPAGO,Investimentos,RA Imóveis,,,1,1,VARIÁVEL,NÃO
2024-01-31,2024-01-31,Pix Enviado para Alumfer ,-56.24,C6,Empréstimos,RA Mall,,,1,1,VARIÁVEL,NÃO
